"","h1n1","seasonal"
"2857","FALSE","FALSE"
"2763","FALSE","TRUE"
"15846","FALSE","TRUE"
"24781","FALSE","TRUE"
"8240","FALSE","TRUE"
"1498","FALSE","FALSE"
"435","FALSE","TRUE"
"12533","TRUE","FALSE"
"2278","FALSE","FALSE"
"4066","FALSE","TRUE"
"23284","FALSE","FALSE"
"24627","FALSE","FALSE"
"10278","FALSE","FALSE"
"7176","FALSE","TRUE"
"13393","TRUE","TRUE"
"6783","FALSE","FALSE"
"13027","TRUE","TRUE"
"303","FALSE","FALSE"
"10482","FALSE","FALSE"
"876","FALSE","FALSE"
"22378","FALSE","TRUE"
"4627","TRUE","TRUE"
"4933","FALSE","FALSE"
"8588","FALSE","TRUE"
"4619","FALSE","TRUE"
"12697","FALSE","FALSE"
"20089","FALSE","FALSE"
"18858","TRUE","FALSE"
"24432","FALSE","TRUE"
"1927","TRUE","TRUE"
"26356","TRUE","TRUE"
"17832","FALSE","FALSE"
"14082","FALSE","TRUE"
"612","FALSE","FALSE"
"20569","FALSE","FALSE"
"14927","FALSE","FALSE"
"19328","FALSE","TRUE"
"2308","TRUE","FALSE"
"7754","TRUE","TRUE"
"14691","FALSE","FALSE"
"8689","FALSE","TRUE"
"25643","FALSE","FALSE"
"3842","TRUE","FALSE"
"20417","FALSE","FALSE"
"14071","FALSE","TRUE"
"24494","FALSE","FALSE"
"7012","FALSE","FALSE"
"17314","FALSE","TRUE"
"17203","FALSE","TRUE"
"9278","FALSE","FALSE"
"3233","TRUE","FALSE"
"14241","TRUE","TRUE"
"14092","TRUE","FALSE"
"67","FALSE","FALSE"
"1217","FALSE","FALSE"
"13118","FALSE","FALSE"
"20397","TRUE","TRUE"
"9919","FALSE","FALSE"
"17250","FALSE","FALSE"
"17898","FALSE","FALSE"
"24378","FALSE","FALSE"
"8395","FALSE","FALSE"
"4501","FALSE","FALSE"
"17264","FALSE","TRUE"
"16035","FALSE","FALSE"
"24713","FALSE","FALSE"
"1609","FALSE","FALSE"
"21175","TRUE","TRUE"
"16708","TRUE","TRUE"
"21643","FALSE","TRUE"
"12798","FALSE","FALSE"
"7773","TRUE","TRUE"
"15564","FALSE","FALSE"
"3620","FALSE","TRUE"
"173","TRUE","TRUE"
"16007","TRUE","TRUE"
"23765","FALSE","TRUE"
"14580","TRUE","TRUE"
"17298","TRUE","TRUE"
"954","FALSE","FALSE"
"4124","FALSE","TRUE"
"13933","FALSE","TRUE"
"24645","TRUE","TRUE"
"21076","FALSE","TRUE"
"5647","FALSE","TRUE"
"2481","FALSE","TRUE"
"20830","FALSE","FALSE"
"24734","FALSE","FALSE"
"5648","FALSE","FALSE"
"7087","TRUE","TRUE"
"25672","FALSE","FALSE"
"7540","FALSE","TRUE"
"895","FALSE","TRUE"
"25563","TRUE","FALSE"
"13340","FALSE","FALSE"
"25194","FALSE","TRUE"
"17296","FALSE","FALSE"
"17247","FALSE","FALSE"
"23076","FALSE","FALSE"
"21307","FALSE","FALSE"
"17895","FALSE","TRUE"
"10602","TRUE","TRUE"
"17206","FALSE","FALSE"
"18320","TRUE","TRUE"
"10901","FALSE","TRUE"
"24105","FALSE","TRUE"
"13828","TRUE","TRUE"
"12680","FALSE","TRUE"
"16801","FALSE","FALSE"
"1891","FALSE","TRUE"
"10050","FALSE","FALSE"
"21827","FALSE","TRUE"
"12277","FALSE","TRUE"
"7073","FALSE","FALSE"
"25948","FALSE","FALSE"
"14550","TRUE","TRUE"
"14739","FALSE","TRUE"
"4850","FALSE","TRUE"
"10946","TRUE","TRUE"
"8160","TRUE","TRUE"
"20445","FALSE","TRUE"
"4672","FALSE","FALSE"
"25225","TRUE","TRUE"
"22413","FALSE","FALSE"
"5689","TRUE","TRUE"
"20958","TRUE","TRUE"
"7171","FALSE","TRUE"
"9398","FALSE","FALSE"
"20063","FALSE","FALSE"
"10932","FALSE","TRUE"
"5047","TRUE","TRUE"
"6435","FALSE","FALSE"
"16268","FALSE","FALSE"
"6791","FALSE","FALSE"
"10889","FALSE","FALSE"
"8157","FALSE","FALSE"
"8537","FALSE","FALSE"
"17026","TRUE","TRUE"
"11368","TRUE","TRUE"
"23576","FALSE","FALSE"
"7838","FALSE","TRUE"
"26306","FALSE","FALSE"
"5572","FALSE","TRUE"
"5983","FALSE","TRUE"
"8539","FALSE","FALSE"
"16043","FALSE","FALSE"
"17232","TRUE","TRUE"
"21549","FALSE","FALSE"
"12741","FALSE","TRUE"
"19865","TRUE","TRUE"
"2046","FALSE","FALSE"
"2847","FALSE","FALSE"
"21611","FALSE","TRUE"
"9411","FALSE","TRUE"
"1584","FALSE","TRUE"
"3356","FALSE","TRUE"
"10083","FALSE","TRUE"
"22698","TRUE","TRUE"
"15329","TRUE","TRUE"
"6686","TRUE","TRUE"
"5281","FALSE","FALSE"
"10221","FALSE","FALSE"
"10870","FALSE","FALSE"
"7554","FALSE","TRUE"
"19409","FALSE","FALSE"
"15174","FALSE","TRUE"
"9536","FALSE","TRUE"
"26250","FALSE","FALSE"
"103","FALSE","TRUE"
"10125","TRUE","FALSE"
"3254","FALSE","TRUE"
"10291","FALSE","TRUE"
"1343","FALSE","FALSE"
"898","TRUE","TRUE"
"19518","TRUE","TRUE"
"22728","FALSE","FALSE"
"9788","TRUE","TRUE"
"16935","FALSE","TRUE"
"24439","FALSE","FALSE"
"10754","FALSE","FALSE"
"24916","FALSE","FALSE"
"14594","FALSE","FALSE"
"8456","TRUE","TRUE"
"13646","FALSE","FALSE"
"13402","FALSE","TRUE"
"15722","TRUE","TRUE"
"13129","FALSE","FALSE"
"9214","TRUE","TRUE"
"23124","FALSE","TRUE"
"22462","FALSE","FALSE"
"7239","TRUE","TRUE"
"1870","FALSE","TRUE"
"23949","FALSE","FALSE"
"526","FALSE","FALSE"
"21750","FALSE","FALSE"
"26530","TRUE","TRUE"
"11432","FALSE","FALSE"
"20311","TRUE","TRUE"
"3863","TRUE","TRUE"
"9011","FALSE","TRUE"
"10582","FALSE","FALSE"
"10012","FALSE","FALSE"
"22786","FALSE","TRUE"
"15378","FALSE","FALSE"
"20588","FALSE","FALSE"
"16688","FALSE","TRUE"
"14258","FALSE","FALSE"
"12722","FALSE","FALSE"
"16101","FALSE","FALSE"
"7857","FALSE","FALSE"
"23333","FALSE","FALSE"
"24693","FALSE","TRUE"
"7812","FALSE","FALSE"
"25193","FALSE","TRUE"
"24977","FALSE","TRUE"
"14804","FALSE","FALSE"
"9797","TRUE","FALSE"
"2625","TRUE","TRUE"
"8841","TRUE","TRUE"
"14175","FALSE","FALSE"
"7297","FALSE","FALSE"
"7546","FALSE","TRUE"
"21438","FALSE","FALSE"
"18655","FALSE","TRUE"
"2540","FALSE","FALSE"
"20264","FALSE","TRUE"
"19132","FALSE","FALSE"
"23498","FALSE","FALSE"
"3325","TRUE","TRUE"
"22719","FALSE","FALSE"
"13293","FALSE","FALSE"
"25343","FALSE","FALSE"
"7194","FALSE","FALSE"
"77","FALSE","FALSE"
"5726","FALSE","TRUE"
"960","FALSE","TRUE"
"23834","FALSE","FALSE"
"2307","FALSE","FALSE"
"20327","FALSE","TRUE"
"13283","FALSE","FALSE"
"25143","FALSE","TRUE"
"14403","FALSE","FALSE"
"11843","FALSE","FALSE"
"7500","FALSE","FALSE"
"20730","FALSE","FALSE"
"12517","FALSE","FALSE"
"15158","FALSE","TRUE"
"22637","FALSE","TRUE"
"4344","FALSE","FALSE"
"4688","FALSE","FALSE"
"13083","FALSE","FALSE"
"5387","FALSE","FALSE"
"10250","FALSE","TRUE"
"9312","TRUE","FALSE"
"26464","FALSE","TRUE"
"25148","FALSE","TRUE"
"1416","FALSE","TRUE"
"8137","FALSE","TRUE"
"13668","FALSE","TRUE"
"25076","TRUE","FALSE"
"15132","FALSE","TRUE"
"15908","FALSE","TRUE"
"100","FALSE","TRUE"
"24475","FALSE","TRUE"
"7517","TRUE","TRUE"
"7320","FALSE","FALSE"
"3876","FALSE","FALSE"
"22567","FALSE","FALSE"
"24392","TRUE","TRUE"
"10811","TRUE","TRUE"
"7568","FALSE","FALSE"
"26249","FALSE","TRUE"
"7772","FALSE","FALSE"
"21578","TRUE","FALSE"
"24489","TRUE","TRUE"
"25762","TRUE","TRUE"
"6256","FALSE","FALSE"
"26658","TRUE","TRUE"
"12379","FALSE","FALSE"
"22446","TRUE","TRUE"
"21465","FALSE","FALSE"
"26698","FALSE","FALSE"
"18734","FALSE","FALSE"
"16117","FALSE","FALSE"
"12129","FALSE","FALSE"
"2210","TRUE","TRUE"
"13629","FALSE","TRUE"
"25015","FALSE","FALSE"
"4769","FALSE","TRUE"
"6616","TRUE","TRUE"
"22508","FALSE","TRUE"
"23885","FALSE","FALSE"
"10244","FALSE","TRUE"
"14566","FALSE","FALSE"
"11795","FALSE","FALSE"
"7679","TRUE","TRUE"
"7939","FALSE","FALSE"
"20078","FALSE","TRUE"
"19099","FALSE","FALSE"
"6177","FALSE","FALSE"
"4262","TRUE","FALSE"
"11449","TRUE","TRUE"
"2740","FALSE","TRUE"
"8332","FALSE","FALSE"
"4829","FALSE","FALSE"
"17539","FALSE","TRUE"
"21226","FALSE","TRUE"
"3405","FALSE","FALSE"
"5490","FALSE","TRUE"
"8518","FALSE","FALSE"
"11053","FALSE","FALSE"
"19764","TRUE","TRUE"
"13840","FALSE","FALSE"
"23893","TRUE","FALSE"
"6368","FALSE","TRUE"
"16515","FALSE","TRUE"
"19362","FALSE","FALSE"
"8679","FALSE","FALSE"
"25848","FALSE","FALSE"
"10109","FALSE","FALSE"
"22106","FALSE","FALSE"
"3069","FALSE","FALSE"
"13801","TRUE","TRUE"
"16289","TRUE","TRUE"
"11209","FALSE","TRUE"
"8200","FALSE","TRUE"
"20973","FALSE","FALSE"
"1181","FALSE","FALSE"
"21337","FALSE","FALSE"
"16295","FALSE","FALSE"
"17147","TRUE","TRUE"
"10837","TRUE","FALSE"
"5195","FALSE","FALSE"
"10926","FALSE","FALSE"
"15486","FALSE","TRUE"
"1564","TRUE","FALSE"
"20691","FALSE","TRUE"
"251","TRUE","TRUE"
"19044","FALSE","TRUE"
"7226","TRUE","TRUE"
"602","FALSE","FALSE"
"3465","FALSE","TRUE"
"2034","FALSE","FALSE"
"2818","TRUE","TRUE"
"22835","FALSE","TRUE"
"3777","FALSE","FALSE"
"14265","FALSE","FALSE"
"16632","FALSE","TRUE"
"5203","FALSE","FALSE"
"1566","TRUE","TRUE"
"10987","TRUE","TRUE"
"22057","FALSE","TRUE"
"23384","FALSE","TRUE"
"15012","FALSE","TRUE"
"7741","FALSE","FALSE"
"4208","FALSE","FALSE"
"20175","TRUE","TRUE"
"3442","TRUE","TRUE"
"9716","FALSE","FALSE"
"8573","FALSE","FALSE"
"8159","FALSE","TRUE"
"21002","TRUE","TRUE"
"360","TRUE","TRUE"
"2409","TRUE","TRUE"
"13018","TRUE","TRUE"
"20077","FALSE","TRUE"
"20702","FALSE","FALSE"
"7842","FALSE","FALSE"
"14981","FALSE","FALSE"
"7891","FALSE","TRUE"
"16527","FALSE","FALSE"
"4637","FALSE","FALSE"
"8348","TRUE","TRUE"
"25351","FALSE","FALSE"
"15304","FALSE","FALSE"
"597","FALSE","FALSE"
"2142","TRUE","FALSE"
"13137","FALSE","FALSE"
"22858","FALSE","FALSE"
"10320","FALSE","FALSE"
"14347","TRUE","TRUE"
"11069","FALSE","FALSE"
"17290","FALSE","TRUE"
"19613","FALSE","FALSE"
"2616","FALSE","TRUE"
"25038","FALSE","FALSE"
"17748","FALSE","FALSE"
"22566","FALSE","FALSE"
"23592","FALSE","TRUE"
"14704","FALSE","FALSE"
"7015","FALSE","FALSE"
"21848","FALSE","FALSE"
"10642","TRUE","TRUE"
"4239","FALSE","FALSE"
"10139","FALSE","TRUE"
"11782","TRUE","FALSE"
"8293","FALSE","FALSE"
"2568","FALSE","TRUE"
"11566","FALSE","FALSE"
"2532","TRUE","TRUE"
"12666","TRUE","TRUE"
"22116","FALSE","FALSE"
"14649","FALSE","FALSE"
"9235","FALSE","TRUE"
"24102","TRUE","FALSE"
"21165","FALSE","FALSE"
"3596","FALSE","FALSE"
"12152","TRUE","FALSE"
"19302","FALSE","FALSE"
"18110","TRUE","FALSE"
"12221","TRUE","FALSE"
"25293","FALSE","FALSE"
"2618","TRUE","FALSE"
"15194","FALSE","FALSE"
"24087","FALSE","TRUE"
"3934","FALSE","FALSE"
"11492","TRUE","TRUE"
"19367","TRUE","TRUE"
"15739","FALSE","FALSE"
"9959","FALSE","FALSE"
"24329","FALSE","TRUE"
"18078","FALSE","TRUE"
"9019","TRUE","TRUE"
"15905","TRUE","TRUE"
"14687","FALSE","FALSE"
"24807","TRUE","TRUE"
"14465","FALSE","FALSE"
"25327","TRUE","FALSE"
"15603","TRUE","TRUE"
"19213","FALSE","FALSE"
"9344","TRUE","TRUE"
"12372","TRUE","TRUE"
"16709","FALSE","FALSE"
"1280","TRUE","TRUE"
"1165","TRUE","TRUE"
"2480","FALSE","TRUE"
"19392","FALSE","FALSE"
"24889","TRUE","TRUE"
"1","FALSE","FALSE"
"17837","TRUE","FALSE"
"17101","FALSE","TRUE"
"7916","FALSE","TRUE"
"1167","TRUE","FALSE"
"20621","FALSE","FALSE"
"19665","FALSE","TRUE"
"25031","FALSE","FALSE"
"22995","FALSE","TRUE"
"6107","FALSE","FALSE"
"20034","FALSE","FALSE"
"8362","FALSE","FALSE"
"4646","FALSE","FALSE"
"10722","FALSE","TRUE"
"24346","FALSE","FALSE"
"16040","FALSE","FALSE"
"1137","TRUE","FALSE"
"26681","FALSE","FALSE"
"26636","FALSE","FALSE"
"24940","FALSE","FALSE"
"532","FALSE","FALSE"
"13979","FALSE","FALSE"
"14170","FALSE","TRUE"
"14655","FALSE","FALSE"
"2746","FALSE","TRUE"
"23489","TRUE","TRUE"
"24361","FALSE","FALSE"
"11033","TRUE","TRUE"
"15839","FALSE","FALSE"
"21769","FALSE","FALSE"
"12688","TRUE","TRUE"
"22293","FALSE","TRUE"
"9821","FALSE","FALSE"
"19029","FALSE","FALSE"
"21092","FALSE","TRUE"
"13515","FALSE","FALSE"
"19192","FALSE","FALSE"
"18606","TRUE","TRUE"
"22642","FALSE","TRUE"
"15869","TRUE","TRUE"
"7086","FALSE","FALSE"
"20512","FALSE","FALSE"
"15362","FALSE","TRUE"
"12920","FALSE","TRUE"
"806","FALSE","TRUE"
"12614","FALSE","TRUE"
"25641","FALSE","TRUE"
"5799","FALSE","TRUE"
"17274","FALSE","TRUE"
"3093","FALSE","TRUE"
"10325","FALSE","FALSE"
"11602","FALSE","FALSE"
"4886","FALSE","TRUE"
"1655","FALSE","FALSE"
"22925","TRUE","TRUE"
"12353","TRUE","TRUE"
"9114","TRUE","TRUE"
"14509","FALSE","FALSE"
"23034","FALSE","FALSE"
"2391","FALSE","TRUE"
"24961","FALSE","FALSE"
"16976","TRUE","TRUE"
"22139","FALSE","TRUE"
"12886","FALSE","TRUE"
"21437","FALSE","FALSE"
"22247","FALSE","FALSE"
"11408","FALSE","FALSE"
"22284","FALSE","FALSE"
"16173","TRUE","TRUE"
"25698","FALSE","FALSE"
"11805","FALSE","FALSE"
"12762","FALSE","FALSE"
"166","FALSE","FALSE"
"1447","TRUE","FALSE"
"20954","FALSE","TRUE"
"16927","FALSE","TRUE"
"5421","FALSE","TRUE"
"24280","FALSE","TRUE"
"8693","TRUE","TRUE"
"23612","TRUE","TRUE"
"6982","FALSE","FALSE"
"24384","FALSE","FALSE"
"25241","TRUE","TRUE"
"25469","FALSE","FALSE"
"12781","FALSE","FALSE"
"7443","FALSE","TRUE"
"7478","FALSE","FALSE"
"10916","FALSE","FALSE"
"19771","FALSE","FALSE"
"6025","TRUE","TRUE"
"3331","FALSE","FALSE"
"26352","FALSE","FALSE"
"4429","FALSE","FALSE"
"7949","FALSE","TRUE"
"12624","FALSE","FALSE"
"14116","FALSE","FALSE"
"841","TRUE","TRUE"
"2545","FALSE","FALSE"
"25049","FALSE","TRUE"
"5068","FALSE","TRUE"
"17132","FALSE","FALSE"
"16808","FALSE","FALSE"
"2773","FALSE","TRUE"
"18761","TRUE","TRUE"
"14164","FALSE","FALSE"
"14139","FALSE","TRUE"
"21972","FALSE","TRUE"
"23633","FALSE","FALSE"
"17255","FALSE","TRUE"
"5302","FALSE","TRUE"
"11142","FALSE","TRUE"
"17973","FALSE","FALSE"
"3263","TRUE","TRUE"
"6562","FALSE","FALSE"
"12495","FALSE","TRUE"
"14238","TRUE","TRUE"
"4197","FALSE","FALSE"
"4456","FALSE","FALSE"
"8918","FALSE","FALSE"
"7981","FALSE","TRUE"
"26179","FALSE","FALSE"
"9930","TRUE","TRUE"
"20459","FALSE","FALSE"
"19700","FALSE","FALSE"
"11621","FALSE","TRUE"
"11609","TRUE","TRUE"
"14220","TRUE","FALSE"
"511","TRUE","TRUE"
"4271","FALSE","FALSE"
"14620","FALSE","FALSE"
"6707","FALSE","FALSE"
"5448","FALSE","FALSE"
"11922","FALSE","TRUE"
"8024","FALSE","FALSE"
"21802","FALSE","FALSE"
"21261","FALSE","FALSE"
"1323","FALSE","FALSE"
"12120","FALSE","FALSE"
"9274","FALSE","TRUE"
"10517","TRUE","TRUE"
"12309","FALSE","FALSE"
"9794","FALSE","TRUE"
"3695","FALSE","FALSE"
"912","TRUE","TRUE"
"26280","FALSE","FALSE"
"507","FALSE","TRUE"
"6524","FALSE","TRUE"
"9800","FALSE","FALSE"
"10503","FALSE","FALSE"
"2612","FALSE","TRUE"
"6031","FALSE","FALSE"
"3651","TRUE","TRUE"
"19870","FALSE","FALSE"
"14678","FALSE","FALSE"
"3600","FALSE","TRUE"
"20405","FALSE","TRUE"
"1860","FALSE","FALSE"
"26134","FALSE","FALSE"
"2415","TRUE","TRUE"
"11708","FALSE","FALSE"
"18561","TRUE","TRUE"
"15499","FALSE","FALSE"
"1747","TRUE","TRUE"
"16625","FALSE","FALSE"
"1061","FALSE","FALSE"
"11521","FALSE","FALSE"
"20310","FALSE","FALSE"
"7437","FALSE","FALSE"
"18857","FALSE","TRUE"
"18704","FALSE","FALSE"
"10341","FALSE","FALSE"
"2726","FALSE","TRUE"
"17711","FALSE","TRUE"
"24008","FALSE","FALSE"
"4040","TRUE","TRUE"
"858","FALSE","FALSE"
"7323","FALSE","FALSE"
"25843","FALSE","FALSE"
"5327","FALSE","TRUE"
"21481","FALSE","FALSE"
"13894","FALSE","FALSE"
"17922","FALSE","FALSE"
"23939","FALSE","FALSE"
"25579","FALSE","TRUE"
"7919","FALSE","FALSE"
"22078","FALSE","FALSE"
"13637","FALSE","FALSE"
"11846","TRUE","TRUE"
"21","FALSE","FALSE"
"3675","TRUE","TRUE"
"12077","FALSE","FALSE"
"23173","FALSE","FALSE"
"19169","FALSE","TRUE"
"14941","FALSE","FALSE"
"5817","FALSE","FALSE"
"2408","FALSE","TRUE"
"20582","FALSE","FALSE"
"24031","FALSE","TRUE"
"14062","FALSE","FALSE"
"9353","FALSE","FALSE"
"25803","FALSE","FALSE"
"11448","FALSE","FALSE"
"2311","FALSE","FALSE"
"9359","FALSE","FALSE"
"19681","TRUE","TRUE"
"490","FALSE","FALSE"
"22125","TRUE","TRUE"
"20406","FALSE","TRUE"
"17913","FALSE","FALSE"
"9187","FALSE","FALSE"
"20331","FALSE","TRUE"
"1509","FALSE","TRUE"
"17747","FALSE","FALSE"
"21008","FALSE","TRUE"
"19847","FALSE","FALSE"
"14501","TRUE","TRUE"
"15167","TRUE","TRUE"
"20349","TRUE","TRUE"
"18206","FALSE","TRUE"
"18027","FALSE","TRUE"
"18180","FALSE","TRUE"
"7837","FALSE","TRUE"
"18246","FALSE","FALSE"
"9279","FALSE","TRUE"
"13530","FALSE","FALSE"
"19775","FALSE","FALSE"
"3886","FALSE","TRUE"
"12702","FALSE","TRUE"
"17386","TRUE","TRUE"
"14434","FALSE","TRUE"
"3677","FALSE","FALSE"
"11244","FALSE","FALSE"
"15675","FALSE","FALSE"
"17035","TRUE","TRUE"
"18415","FALSE","TRUE"
"25556","FALSE","FALSE"
"7830","FALSE","FALSE"
"2075","FALSE","FALSE"
"19210","FALSE","FALSE"
"12293","FALSE","FALSE"
"4937","FALSE","FALSE"
"21901","FALSE","TRUE"
"19142","FALSE","FALSE"
"13509","FALSE","FALSE"
"11260","FALSE","FALSE"
"21358","FALSE","FALSE"
"19846","FALSE","FALSE"
"11419","FALSE","FALSE"
"19867","FALSE","TRUE"
"25965","FALSE","TRUE"
"17598","FALSE","FALSE"
"1536","FALSE","FALSE"
"26092","TRUE","TRUE"
"4873","FALSE","TRUE"
"14527","TRUE","FALSE"
"22661","FALSE","TRUE"
"851","FALSE","FALSE"
"26676","FALSE","TRUE"
"8186","FALSE","TRUE"
"20053","FALSE","FALSE"
"19890","FALSE","TRUE"
"11884","FALSE","FALSE"
"7905","FALSE","TRUE"
"19902","FALSE","FALSE"
"12509","FALSE","FALSE"
"17076","FALSE","FALSE"
"26538","FALSE","FALSE"
"14780","TRUE","TRUE"
"14337","FALSE","TRUE"
"25177","FALSE","FALSE"
"10349","FALSE","FALSE"
"1567","FALSE","TRUE"
"1117","FALSE","FALSE"
"25661","FALSE","FALSE"
"14451","FALSE","TRUE"
"23641","FALSE","FALSE"
"13872","FALSE","FALSE"
"10960","FALSE","TRUE"
"23509","FALSE","FALSE"
"11208","FALSE","FALSE"
"14793","FALSE","FALSE"
"22282","FALSE","FALSE"
"16313","FALSE","FALSE"
"8055","FALSE","FALSE"
"12561","FALSE","FALSE"
"14109","FALSE","FALSE"
"10596","FALSE","FALSE"
"1427","TRUE","TRUE"
"14952","FALSE","TRUE"
"20173","FALSE","FALSE"
"13224","FALSE","FALSE"
"17810","FALSE","FALSE"
"9512","FALSE","FALSE"
"8219","FALSE","TRUE"
"7096","FALSE","FALSE"
"13774","FALSE","FALSE"
"13585","FALSE","FALSE"
"21381","FALSE","TRUE"
"13805","FALSE","FALSE"
"18984","FALSE","FALSE"
"23360","FALSE","TRUE"
"8619","FALSE","FALSE"
"24666","FALSE","FALSE"
"15637","FALSE","FALSE"
"20874","FALSE","FALSE"
"24888","FALSE","FALSE"
"12250","FALSE","FALSE"
"20936","FALSE","FALSE"
"20478","FALSE","FALSE"
"19913","FALSE","FALSE"
"346","FALSE","TRUE"
"16324","FALSE","FALSE"
"19080","TRUE","TRUE"
"13961","FALSE","FALSE"
"13556","TRUE","TRUE"
"818","FALSE","FALSE"
"14052","TRUE","TRUE"
"1132","TRUE","TRUE"
"22414","FALSE","FALSE"
"8218","FALSE","TRUE"
"17231","FALSE","TRUE"
"2523","TRUE","TRUE"
"23233","FALSE","TRUE"
"6767","FALSE","TRUE"
"8194","FALSE","FALSE"
"5822","FALSE","TRUE"
"8355","FALSE","TRUE"
"17239","FALSE","FALSE"
"8760","TRUE","TRUE"
"1981","FALSE","TRUE"
"14923","FALSE","TRUE"
"23621","FALSE","FALSE"
"13076","FALSE","FALSE"
"17545","FALSE","FALSE"
"26345","FALSE","TRUE"
"19258","FALSE","TRUE"
"3183","FALSE","FALSE"
"17620","TRUE","TRUE"
"18237","FALSE","FALSE"
"22557","FALSE","TRUE"
"25321","FALSE","FALSE"
"25184","FALSE","FALSE"
"26649","FALSE","TRUE"
"15877","FALSE","FALSE"
"21601","FALSE","TRUE"
"17458","TRUE","TRUE"
"16797","FALSE","TRUE"
"7431","TRUE","TRUE"
"9705","FALSE","TRUE"
"10508","FALSE","TRUE"
"1332","FALSE","FALSE"
"10114","TRUE","TRUE"
"8784","TRUE","TRUE"
"22482","FALSE","FALSE"
"2918","FALSE","TRUE"
"9562","FALSE","FALSE"
"19683","FALSE","FALSE"
"10702","FALSE","TRUE"
"3784","TRUE","FALSE"
"21903","TRUE","TRUE"
"6167","FALSE","TRUE"
"10761","FALSE","FALSE"
"12537","FALSE","FALSE"
"2640","FALSE","FALSE"
"3521","TRUE","TRUE"
"412","TRUE","TRUE"
"20677","FALSE","FALSE"
"17295","FALSE","FALSE"
"8153","FALSE","FALSE"
"845","FALSE","FALSE"
"15845","FALSE","TRUE"
"25465","FALSE","FALSE"
"9710","FALSE","TRUE"
"1149","FALSE","FALSE"
"21097","TRUE","TRUE"
"15443","FALSE","FALSE"
"11855","FALSE","TRUE"
"8450","FALSE","FALSE"
"23617","FALSE","FALSE"
"13358","FALSE","TRUE"
"7449","FALSE","TRUE"
"25709","TRUE","TRUE"
"8922","FALSE","TRUE"
"857","FALSE","FALSE"
"13601","FALSE","TRUE"
"3640","FALSE","FALSE"
"12648","FALSE","FALSE"
"10205","TRUE","TRUE"
"9568","FALSE","FALSE"
"15070","FALSE","TRUE"
"6856","FALSE","FALSE"
"13138","FALSE","FALSE"
"3666","FALSE","TRUE"
"15352","FALSE","TRUE"
"4321","FALSE","TRUE"
"25887","FALSE","TRUE"
"16013","FALSE","FALSE"
"2377","FALSE","FALSE"
"2486","FALSE","FALSE"
"18368","FALSE","FALSE"
"11848","FALSE","TRUE"
"3553","FALSE","FALSE"
"6604","FALSE","TRUE"
"25594","FALSE","FALSE"
"2327","FALSE","FALSE"
"7787","FALSE","TRUE"
"18057","FALSE","TRUE"
"4093","FALSE","TRUE"
"16581","FALSE","FALSE"
"16031","FALSE","TRUE"
"9610","FALSE","FALSE"
"22281","FALSE","FALSE"
"23540","FALSE","FALSE"
"4653","FALSE","FALSE"
"2797","FALSE","FALSE"
"15757","FALSE","FALSE"
"21558","FALSE","FALSE"
"19695","FALSE","TRUE"
"276","FALSE","TRUE"
"8409","FALSE","TRUE"
"550","FALSE","TRUE"
"20919","TRUE","TRUE"
"24786","FALSE","TRUE"
"22142","TRUE","TRUE"
"11853","FALSE","FALSE"
"22348","FALSE","FALSE"
"1311","TRUE","TRUE"
"10764","FALSE","FALSE"
"19492","FALSE","TRUE"
"9158","FALSE","FALSE"
"20122","FALSE","FALSE"
"20207","FALSE","FALSE"
"5292","FALSE","FALSE"
"20857","FALSE","FALSE"
"20170","FALSE","FALSE"
"2655","TRUE","TRUE"
"7458","FALSE","TRUE"
"25075","FALSE","TRUE"
"4228","FALSE","FALSE"
"18524","FALSE","FALSE"
"18153","FALSE","TRUE"
"17116","TRUE","TRUE"
"13007","FALSE","FALSE"
"13764","TRUE","TRUE"
"13527","FALSE","FALSE"
"3933","FALSE","TRUE"
"543","FALSE","FALSE"
"12704","FALSE","TRUE"
"7885","FALSE","TRUE"
"17646","FALSE","FALSE"
"10670","FALSE","FALSE"
"1148","FALSE","TRUE"
"4906","FALSE","FALSE"
"9539","FALSE","FALSE"
"21024","TRUE","TRUE"
"21632","TRUE","FALSE"
"19247","FALSE","FALSE"
"22549","FALSE","TRUE"
"23033","TRUE","FALSE"
"2494","FALSE","TRUE"
"2765","TRUE","TRUE"
"23120","FALSE","TRUE"
"16675","FALSE","FALSE"
"11409","FALSE","TRUE"
"11325","FALSE","FALSE"
"20057","FALSE","FALSE"
"26331","FALSE","TRUE"
"14854","FALSE","FALSE"
"24474","FALSE","TRUE"
"4533","TRUE","TRUE"
"8569","FALSE","TRUE"
"5715","FALSE","FALSE"
"20056","FALSE","FALSE"
"26156","FALSE","TRUE"
"9581","TRUE","TRUE"
"15153","TRUE","TRUE"
"2944","TRUE","TRUE"
"3139","FALSE","FALSE"
"20693","FALSE","TRUE"
"11612","FALSE","TRUE"
"18096","FALSE","FALSE"
"15186","TRUE","TRUE"
"25397","FALSE","TRUE"
"19698","FALSE","TRUE"
"494","FALSE","TRUE"
"12594","FALSE","TRUE"
"2080","FALSE","FALSE"
"23732","TRUE","TRUE"
"20955","FALSE","FALSE"
"15296","TRUE","TRUE"
"6373","TRUE","TRUE"
"6365","FALSE","FALSE"
"15223","FALSE","TRUE"
"23286","TRUE","TRUE"
"15071","TRUE","TRUE"
"6502","FALSE","TRUE"
"10272","FALSE","FALSE"
